Name,Description,Group,DataSource,DataSource2,DataType,Address,Address2,Address3,InitialValue,Boolean_Invert,Integer_WordsCount,Analog_minRaw,Analog_maxRaw,Analog_minEng,Analog_maxEng,Analog_Engunit,Alm_Enable,Alm_Comment,Alm_Enable_LL,Alm_Enable_Lo,Alm_Enable_Hi,Alm_Enable_HH,Alm_Enable_OverRange,Alm_Enable_UnderRange,Alm_LL_lim,Alm_Lo_lim,Alm_Hi_lim,Alm_HH_lim,Alm_LL_Pri,Alm_Lo_Pri,Alm_Hi_Pri,Alm_HiHi_Pri,Alm_OverRange_Pri,Alm_UnderRange_Pri,Alm_LL_Delay,Alm_Lo_Delay,Alm_Hi_Delay,Alm_HH_Delay,Alm_OverRange_Delay,Alm_UnderRange_Delay,Alm_LL_DeaBand,Alm_Lo_DeaBand,Alm_Hi_DeaBand,Alm_HiHi_DeaBand,Alm_OverRange_DeaBand,Alm_UnderRange_DeaBand,Alm_AlarmOrEvent,Alm_Bool_WhileTrue,Alm_Bool_Delay,Alm_Bool_Count,Alm_Bool_Pri,Alm_Page,Alm_LL_Desc,Alm_Lo_Desc,Alm_Hi_Desc,Alm_HH_Desc,Alm_Bool_Desc,Alm_Collections,Log_Enable,Log_Model,Log_Model2,Integration_Enable,Integration_Model,Integration_Model2,AccessLevel,Class_Name,Object_Name,User_Def_1,User_Def_2,User_Def_3,User_Def_4,User_Def_5,User_Def_6,User_Def_7,User_Def_8,User_Def_9,User_Def_10,User_Def_11,User_Def_12,CopyTo
C000.ReportFlowTotals_FlowSensor5_Status_Day27,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Day27,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Day27,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Day27,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Day28,,C000,C000,,Integer,C_7A_Timestamp_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Day28,,C000,C000,,Integer,C_7A_ContTot_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Day28,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Day28,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Day28,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Day28,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Day28,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Day28,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Day28,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Day29,,C000,C000,,Integer,C_7A_Timestamp_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Day29,,C000,C000,,Integer,C_7A_ContTot_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Day29,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Day29,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Day29,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Day29,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Day29,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Day29,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Day29,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Day30,,C000,C000,,Integer,C_7A_Timestamp_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Day30,,C000,C000,,Integer,C_7A_ContTot_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Day30,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Day30,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Day30,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Day30,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Day30,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Day30,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Day30,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Day31,,C000,C000,,Integer,C_7A_Timestamp_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Day31,,C000,C000,,Integer,C_7A_ContTot_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Day31,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Day31,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Day31,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Day31,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Day31,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Day31,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Day31,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Week1,,C000,C000,,Integer,C_7A_Timestamp_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Week1,,C000,C000,,Integer,C_7A_ContTot_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Week1,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Week1,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Week1,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Week1,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Week1,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Week1,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Week1,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Week2,,C000,C000,,Integer,C_7A_Timestamp_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Week2,,C000,C000,,Integer,C_7A_ContTot_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Week2,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Week2,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Week2,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Week2,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Week2,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Week2,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Week2,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Week3,,C000,C000,,Integer,C_7A_Timestamp_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Week3,,C000,C000,,Integer,C_7A_ContTot_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Week3,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Week3,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Week3,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Week3,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Week3,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Week3,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Week3,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Week4,,C000,C000,,Integer,C_7A_Timestamp_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Week4,,C000,C000,,Integer,C_7A_ContTot_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Week4,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Week4,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Week4,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Week4,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Week4,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Week4,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Week4,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_Timestamp_Status_Week5,,C000,C000,,Integer,C_7A_Timestamp_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_ContTot_Status_Week5,,C000,C000,,Integer,C_7A_ContTot_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor1_Status_Week5,,C000,C000,,Integer,C_7A_FlowSensor1_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor2_Status_Week5,,C000,C000,,Integer,C_7A_FlowSensor2_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor3_Status_Week5,,C000,C000,,Integer,C_7A_FlowSensor3_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor4_Status_Week5,,C000,C000,,Integer,C_7A_FlowSensor4_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor5_Status_Week5,,C000,C000,,Integer,C_7A_FlowSensor5_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
C000.ReportFlowTotals_FlowSensor6_Status_Week5,,C000,C000,,Integer,C_7A_FlowSensor6_Status_Week5,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
